hgnc_id	symbol
23793	MAGED4
22880	MAGED4B
24934	MAGEE1
24935	MAGEE2
29639	MAGEF1
24092	MAGEH1
6814	MAGEL2
946	MAGI1
18957	MAGI2
29647	MAGI3
30006	MAGIX
6815	MAGOH
25504	MAGOHB
28880	MAGT1
26198	MAIP1
27441	MAJIN
6816	MAK
13703	MAK16
6817	MAL
13634	MAL2
6818	MALL
24331	MALRD1
21721	MALSU1
6819	MALT1
23673	MAMDC2
24083	MAMDC4
13632	MAML1
16259	MAML2
16272	MAML3
2568	MAMLD1
26689	MAMSTR
6821	MAN1A1
6822	MAN1A2
6823	MAN1B1
19080	MAN1C1
6824	MAN2A1
6825	MAN2A2
6826	MAN2B1
29623	MAN2B2
6827	MAN2C1
6831	MANBA
15799	MANBAL
21072	MANEA
26452	MANEAL
15461	MANF
25505	MANSC1
40023	MANSC4
6833	MAOA
6834	MAOB
6835	MAP1A
6836	MAP1B
6838	MAP1LC3A
13352	MAP1LC3B
34390	MAP1LC3B2
13353	MAP1LC3C
15715	MAP1S
6839	MAP2
6840	MAP2K1
6842	MAP2K2
6843	MAP2K3
6844	MAP2K4
6845	MAP2K5
6846	MAP2K6
6847	MAP2K7
6848	MAP3K1
6854	MAP3K2
6855	MAP3K3
6856	MAP3K4
6857	MAP3K5
6858	MAP3K6
6859	MAP3K7
16457	MAP3K7CL
6860	MAP3K8
6861	MAP3K9
6849	MAP3K10
6850	MAP3K11
6851	MAP3K12
6852	MAP3K13
6853	MAP3K14
31689	MAP3K15
26249	MAP3K19
17797	MAP3K20
29798	MAP3K21
6862	MAP4
6863	MAP4K1
6864	MAP4K2
6865	MAP4K3
6866	MAP4K4
6867	MAP4K5
6868	MAP6
25753	MAP6D1
6869	MAP7
25514	MAP7D1
25899	MAP7D2
25742	MAP7D3
26118	MAP9
29265	MAP10
6871	MAPK1
19840	MAPK1IP1L
6877	MAPK3
6878	MAPK4
6879	MAPK6
6880	MAPK7
6881	MAPK8
6882	MAPK8IP1
6883	MAPK8IP2
6884	MAPK8IP3
6886	MAPK9
6872	MAPK10
6873	MAPK11
6874	MAPK12
6875	MAPK13
6876	MAPK14
24667	MAPK15
18752	MAPKAP1
6887	MAPKAPK2
6888	MAPKAPK3
6889	MAPKAPK5
29536	MAPKBP1
6890	MAPRE1
6891	MAPRE2
6892	MAPRE3
6893	MAPT
26189	MARC1
26064	MARC2
26077	MARCH1
28038	MARCH2
28728	MARCH3
29269	MARCH4
26025	MARCH5
30550	MARCH6
17393	MARCH7
23356	MARCH8
25139	MARCH9
26655	MARCH10
33609	MARCH11
6759	MARCKS
7142	MARCKSL1
6895	MARCO
29562	MARF1
6896	MARK1
3332	MARK2
6897	MARK3
13538	MARK4
6898	MARS
25133	MARS2
28674	MARVELD1
26401	MARVELD2
30525	MARVELD3
6899	MAS1
13961	MAS1L
6901	MASP1
6902	MASP2
19034	MAST1
19035	MAST2
19036	MAST3
19037	MAST4
19042	MASTL
6903	MAT1A
6904	MAT2A
6905	MAT2B
6906	MATK
6907	MATN1
6908	MATN2
6909	MATN3
6910	MATN4
6912	MATR3
29140	MAU2
29233	MAVS
6913	MAX
6914	MAZ
6915	MB
21367	MB21D1
30438	MB21D2
6916	MBD1
6917	MBD2
6918	MBD3
15774	MBD3L1
18532	MBD3L2
53435	MBD3L2B
37205	MBD3L3
37206	MBD3L4
37204	MBD3L5
6919	MBD4
20444	MBD5
20445	MBD6
20427	MBIP
6922	MBL2
22180	MBLAC1
33711	MBLAC2
6923	MBNL1
16746	MBNL2
20564	MBNL3
21579	MBOAT1
25193	MBOAT2
32311	MBOAT4
15505	MBOAT7
6925	MBP
19866	MBTD1
15456	MBTPS1
15455	MBTPS2
6929	MC1R
6930	MC2R
6931	MC3R
6932	MC4R
6933	MC5R
6934	MCAM
29622	MCAT
6935	MCC
6936	MCCC1
6937	MCCC2
20668	MCCD1
16732	MCEE
27291	MCEMP1
6940	MCF2
14576	MCF2L
30319	MCF2L2
18451	MCFD2
4479	MCHR1
20867	MCHR2
40050	MCIDAS
6943	MCL1
6944	MCM2
6945	MCM3
6946	MCM3AP
6947	MCM4
6948	MCM5
6949	MCM6
6950	MCM7
16147	MCM8
21484	MCM9
18043	MCM10
25782	MCMBP
26368	MCMDC2
13356	MCOLN1
13357	MCOLN2
13358	MCOLN3
6954	MCPH1
28007	MCRIP1
14142	MCRIP2
6960	MCRS1
26183	MCTP1
25636	MCTP2
23357	MCTS1
23526	MCU
26076	MCUB
21097	MCUR1
21163	MDC1
6967	MDFI
28870	MDFIC
53442	MDFIC2
19267	MDGA1
19835	MDGA2
6970	MDH1
17836	MDH1B
6971	MDH2
6972	MDK
29917	MDM1
6973	MDM2
6974	MDM4
18302	MDN1
28781	MDP1
6983	ME1
6984	ME2
6985	ME3
6986	MEA1
25674	MEAF6
3498	MECOM
6990	MECP2
19691	MECR
9234	MED1
17903	MED4
19970	MED6
2378	MED7
19971	MED8
25487	MED9
28760	MED10
32687	MED11
11957	MED12
16050	MED12L
22474	MED13
22962	MED13L
2370	MED14
40162	MED14OS
14248	MED15
17556	MED16
2375	MED17
25944	MED18
29600	MED19
16840	MED20
11473	MED21
11477	MED22
2372	MED23
22963	MED24
28845	MED25
2376	MED26
2377	MED27
24628	MED28
23074	MED29
23032	MED30
24260	MED31
25926	MEDAG
6993	MEF2A
6995	MEF2B
6996	MEF2C
6997	MEF2D
6998	MEFV
3232	MEGF6
3233	MEGF8
3234	MEGF9
29634	MEGF10
29635	MEGF11
28613	MEI1
43638	MEI4
23429	MEIG1
51253	MEIKIN
28569	MEIOB
26670	MEIOC
7000	MEIS1
7001	MEIS2
29537	MEIS3
16870	MELK
7037	MELTF
14014	MEMO1
7010	MEN1
7013	MEOX1
7014	MEOX2
7015	MEP1A
7020	MEP1B
20247	MEPCE
13361	MEPE
7027	MERTK
13520	MESD
29658	MESP1
29659	MESP2
7028	MEST
7029	MET
15789	METAP1
32583	METAP1D
16672	METAP2
14151	METRN
27584	METRNL
7030	METTL1
25755	METTL2A
18272	METTL2B
17563	METTL3
24726	METTL4
25006	METTL5
28343	METTL6
24550	METTL7A
28276	METTL7B
25856	METTL8
24586	METTL9
31932	METTL11B
33113	METTL12
24248	METTL13
29330	METTL14
26606	METTL15
28484	METTL16
19280	METTL17
28793	METTL18
30476	METTL21A
33717	METTL21C
28368	METTL22
26988	METTL23
21566	METTL24
26228	METTL25
14141	METTL26
19068	METTL27
33482	MEX3A
25297	MEX3B
28040	MEX3C
16734	MEX3D
7032	MFAP1
7033	MFAP2
7034	MFAP3
29083	MFAP3L
7035	MFAP4
29673	MFAP5
24858	MFF
7036	MFGE8
16982	MFHAS1
18262	MFN1
16877	MFN2
7038	MFNG
18121	MFRP
25874	MFSD1
25897	MFSD2A
37207	MFSD2B
25157	MFSD3
25433	MFSD4A
21053	MFSD4B
28156	MFSD5
24711	MFSD6
26656	MFSD6L
26177	MFSD7
28486	MFSD8
28158	MFSD9
16894	MFSD10
25458	MFSD11
28299	MFSD12
26196	MFSD13A
23363	MFSD14A
23376	MFSD14B
14010	MGA
7043	MGAM
28101	MGAM2
29969	MGARP
7044	MGAT1
7045	MGAT2
7046	MGAT3
7047	MGAT4A
7048	MGAT4B
30871	MGAT4C
43619	MGAT4D
7049	MGAT5
24140	MGAT5B
7056	MGEA5
17038	MGLL
16205	MGME1
7059	MGMT
7060	MGP
20254	MGRN1
7061	MGST1
7063	MGST2
7064	MGST3
7076	MIA
18432	MIA2
24008	MIA3
21086	MIB1
30577	MIB2
7090	MICA
20619	MICAL1
24693	MICAL2
24694	MICAL3
25933	MICALCL
29804	MICALL1
29672	MICALL2
7091	MICB
1530	MICU1
31830	MICU2
27820	MICU3
7095	MID1
20715	MID1IP1
7096	MID2
16298	MIDN
25979	MIEF1
17920	MIEF2
28230	MIEN1
29657	MIER1
29210	MIER2
26678	MIER3
7097	MIF
24030	MIF4GD
24741	MIGA1
23621	MIGA2
25715	MIIP
27570	MILR1
25648	MINDY1
26954	MINDY2
23578	MINDY3
21916	MINDY4
17565	MINK1
32068	MINOS1
7102	MINPP1
21905	MIOS
14522	MIOX
7103	MIP
7104	MIPEP
21460	MIPOL1
24967	MIS12
1286	MIS18A
20190	MIS18BP1
27000	MISP
26963	MISP3
25207	MITD1
7105	MITF
13363	MIXL1
7107	MKI67
7108	MKKS
14334	MKL1
29819	MKL2
7109	MKLN1
7110	MKNK1
7111	MKNK2
7112	MKRN1
7113	MKRN2
40375	MKRN2OS
7114	MKRN3
7121	MKS1
23729	MKX
7124	MLANA
17082	MLC1
28973	MLEC
7125	MLF1
7126	MLF2
7127	MLH1
7128	MLH3
21355	MLIP
26617	MLKL
7134	MLLT1
7136	MLLT3
7138	MLLT6
16063	MLLT10
16997	MLLT11
7141	MLN
4495	MLNR
29643	MLPH
24825	MLST8
11645	MLX
17055	MLXIP
12744	MLXIPL
7150	MLYCD
18871	MMAA
19331	MMAB
24525	MMACHC
25221	MMADHC
7153	MMD
30133	MMD2
7154	MME
14668	MMEL1
28100	MMGT1
7155	MMP1
7166	MMP2
7173	MMP3
7174	MMP7
7175	MMP8
7176	MMP9
7156	MMP10
7157	MMP11
7158	MMP12
7159	MMP13
7160	MMP14
7161	MMP15
7162	MMP16
7163	MMP17
7165	MMP19
7167	MMP20
14357	MMP21
7171	MMP23B
7172	MMP24
14246	MMP25
14249	MMP26
14250	MMP27
14366	MMP28
7178	MMRN1
19888	MMRN2
13824	MMS19
21475	MMS22L
7180	MN1
7181	MNAT1
24839	MND1
7183	MNDA
29636	MNS1
7188	MNT
4979	MNX1
16658	MOAP1
16015	MOB1A
29801	MOB1B
24904	MOB2
29802	MOB3A
23825	MOB3B
29800	MOB3C
17261	MOB4
7189	MOBP
18234	MOCOS
7190	MOCS1
7193	MOCS2
15765	MOCS3
7197	MOG
18210	MOGAT1
23248	MOGAT2
23249	MOGAT3
24862	MOGS
9833	MOK
28207	MON1A
25020	MON1B
29177	MON2
7198	MORC1
23573	MORC2
23572	MORC3
23485	MORC4
16989	MORF4L1
16849	MORF4L2
25852	MORN1
30166	MORN2
29807	MORN3
24001	MORN4
17841	MORN5
7199	MOS
25235	MOSPD1
28381	MOSPD2
25078	MOSPD3
7200	MOV10
7201	MOV10L1
21063	MOXD1
21606	MPC1
44205	MPC1L
24515	MPC2
7207	MPDU1
7208	MPDZ
29619	MPEG1
7211	MPG
7214	MPHOSPH6
29810	MPHOSPH8
7215	MPHOSPH9
7213	MPHOSPH10
7216	MPI
13937	MPIG6B
7217	MPL
16002	MPLKIP
25934	MPND
7218	MPO
7219	MPP1
7220	MPP2
7221	MPP3
13680	MPP4
18669	MPP5
18167	MPP6
26542	MPP7
15988	MPPE1
1306	MPPED1
1180	MPPED2
30321	MPRIP
7223	MPST
7224	MPV17
26827	MPV17L
28177	MPV17L2
7225	MPZ
7226	MPZL1
3496	MPZL2
27279	MPZL3
4975	MR1
1304	MRAP
21232	MRAP2
7227	MRAS
7228	MRC1
16875	MRC2
7230	MRE11
25478	MREG
24549	MRFAP1
28796	MRFAP1L1
15866	MRGBP
29626	MRGPRD
30694	MRGPRE
24828	MRGPRF
24829	MRGPRG
17962	MRGPRX1
17983	MRGPRX2
17980	MRGPRX3
17617	MRGPRX4
28469	MRI1
48649	MRLN
26202	MRM1
16352	MRM2
18485	MRM3
30817	MRNIP
24121	MRO
26958	MROH1
27936	MROH2A
26857	MROH2B
42976	MROH5
27814	MROH6
24802	MROH7
16125	MROH8
26287	MROH9
14275	MRPL1
14056	MRPL2
10379	MRPL3
14276	MRPL4
14277	MRPL9
14055	MRPL10
14042	MRPL11
10378	MRPL12
14278	MRPL13
14279	MRPL14
14054	MRPL15
14476	MRPL16
14053	MRPL17
14477	MRPL18
14052	MRPL19
14478	MRPL20
14479	MRPL21
14480	MRPL22
10322	MRPL23
14037	MRPL24
14483	MRPL27
14484	MRPL28
14036	MRPL30
14035	MRPL32
14487	MRPL33
14488	MRPL34
14489	MRPL35
14490	MRPL36
14034	MRPL37
14033	MRPL38
14027	MRPL39
14491	MRPL40
14492	MRPL41
14493	MRPL42
14517	MRPL43
16650	MRPL44
16651	MRPL45
1192	MRPL46
16652	MRPL47
16653	MRPL48
1176	MRPL49
16654	MRPL50
14044	MRPL51
16655	MRPL52
16684	MRPL53
16685	MRPL54
16686	MRPL55
14514	MRPL57
5359	MRPL58
14495	MRPS2
14498	MRPS5
14051	MRPS6
14499	MRPS7
14501	MRPS9
14502	MRPS10
14050	MRPS11
10380	MRPS12
14049	MRPS14
14504	MRPS15
14048	MRPS16
14047	MRPS17
14515	MRPS18A
14516	MRPS18B
16633	MRPS18C
14046	MRPS21
14508	MRPS22
14509	MRPS23
14510	MRPS24
14511	MRPS25
14045	MRPS26
14512	MRPS27
14513	MRPS28
8769	MRPS30
16632	MRPS31
16634	MRPS33
16618	MRPS34
16635	MRPS35
16631	MRPS36
7234	MRRF
13785	MRS2
18477	MRTO4
7237	MRVI1
7315	MS4A1
7316	MS4A2
7317	MS4A3
13371	MS4A4A
14284	MS4A4E
13374	MS4A5
13375	MS4A6A
14285	MS4A6E
13378	MS4A7
13380	MS4A8
13368	MS4A10
13370	MS4A12
16674	MS4A13
30706	MS4A14
28573	MS4A15
37636	MS4A18
33741	MSANTD1
26266	MSANTD2
23370	MSANTD3
29383	MSANTD4
7321	MSC
14907	MSGN1
7325	MSH2
7326	MSH3
7327	MSH4
7328	MSH5
7329	MSH6
7330	MSI1
18585	MSI2
27905	MSL1
25544	MSL2
7370	MSL3
7371	MSLN
7372	MSMB
10545	MSMO1
29663	MSMP
7373	MSN
7376	MSR1
7377	MSRA
14133	MSRB1
17061	MSRB2
27375	MSRB3
21000	MSS51
7380	MST1
7381	MST1R
4223	MSTN
29678	MSTO1
7391	MSX1
7392	MSX2
7414	MT-ATP6
7415	MT-ATP8
7419	MT-CO1
7421	MT-CO2
7422	MT-CO3
7427	MT-CYB
7455	MT-ND1
7456	MT-ND2
7458	MT-ND3
7459	MT-ND4
7460	MT-ND4L
7461	MT-ND5
7462	MT-ND6
7393	MT1A
7394	MT1B
7397	MT1E
7398	MT1F
7399	MT1G
7400	MT1H
31864	MT1HL1
14296	MT1M
7405	MT1X
7406	MT2A
7408	MT3
18705	MT4
7410	MTA1
7411	MTA2
23784	MTA3
7413	MTAP
7417	MTBP
17586	MTCH1
17587	MTCH2
29121	MTCL1
7423	MTCP1
29608	MTDH
21463	MTERF1
30779	MTERF2
24258	MTERF3
28785	MTERF4
7428	MTF1
29535	MTF2
29666	MTFMT
26945	MTFP1
29510	MTFR1
28836	MTFR1L
21115	MTFR2
32159	MTG1
16239	MTG2
7432	MTHFD1
21055	MTHFD1L
7434	MTHFD2
31865	MTHFD2L
7436	MTHFR
7437	MTHFS
25778	MTHFSD
7441	MTIF2
29788	MTIF3
7448	MTM1
7449	MTMR1
7450	MTMR2
7451	MTMR3
7452	MTMR4
7453	MTMR6
7454	MTMR7
16825	MTMR8
14596	MTMR9
25999	MTMR10
24307	MTMR11
18191	MTMR12
26190	MTMR14
7463	MTNR1A
7464	MTNR1B
19261	MTO1
3942	MTOR
25532	MTPAP
15667	MTPN
7468	MTR
7469	MTRF1
21051	MTRF1L
37155	MTRNR2L1
37157	MTRNR2L3
37161	MTRNR2L4
37162	MTRNR2L5
37163	MTRNR2L6
37164	MTRNR2L7
37165	MTRNR2L8
37167	MTRNR2L10
7473	MTRR
20443	MTSS1
25094	MTSS1L
7467	MTTP
25457	MTURN
29789	MTUS1
20595	MTUS2
7504	MTX1
7506	MTX2
24812	MTX3
7508	MUC1
7512	MUC2
7513	MUC3A
13384	MUC3B
7514	MUC4
7515	MUC5AC
7516	MUC5B
7517	MUC6
7518	MUC7
7510	MUC12
7511	MUC13
14956	MUC15
15582	MUC16
16800	MUC17
14362	MUC19
23282	MUC20
21661	MUC21
39755	MUC22
30588	MUCL1
25762	MUL1
29641	MUM1
26583	MUM1L1
29814	MUS81
7525	MUSK
22144	MUSTN1
7526	MUT
7527	MUTYH
25153	MVB12A
23368	MVB12B
7529	MVD
7530	MVK
7531	MVP
7532	MX1
7533	MX2
6761	MXD1
14008	MXD3
13906	MXD4
7534	MXI1
7539	MXRA5
7541	MXRA7
7542	MXRA8
7544	MYADM
34548	MYADML2
7545	MYB
7546	MYBBP1A
7547	MYBL1
7548	MYBL2
7549	MYBPC1
7550	MYBPC2
7551	MYBPC3
7552	MYBPH
30434	MYBPHL
7553	MYC
7554	MYCBP
23386	MYCBP2
19677	MYCBPAP
7555	MYCL
7559	MYCN
23172	MYCT1
7562	MYD88
16948	MYDGF
17940	MYEF2
7563	MYEOV
7565	MYF5
7566	MYF6
7567	MYH1
7572	MYH2
7573	MYH3
7574	MYH4
7576	MYH6
7577	MYH7
15906	MYH7B
7578	MYH8
7579	MYH9
7568	MYH10
7569	MYH11
7571	MYH13
23212	MYH14
31073	MYH15
7582	MYL1
7583	MYL2
7584	MYL3
7585	MYL4
7586	MYL5
7587	MYL6
29823	MYL6B
21719	MYL7
15754	MYL9
29825	MYL10
16701	MYL12A
29827	MYL12B
21155	MYLIP
7590	MYLK
16243	MYLK2
29826	MYLK3
27972	MYLK4
29824	MYLPF
33778	MYMK
52391	MYMX
14955	MYNN
7595	MYO1A
7596	MYO1B
7597	MYO1C
7598	MYO1D
7599	MYO1E
7600	MYO1F
13880	MYO1G
13879	MYO1H
7601	MYO3A
15576	MYO3B
7602	MYO5A
7603	MYO5B
7604	MYO5C
7605	MYO6
7606	MYO7A
7607	MYO7B
7608	MYO9A
7609	MYO9B
7593	MYO10
7594	MYO15A
14083	MYO15B
29822	MYO16
31104	MYO18A
18150	MYO18B
26234	MYO19
7610	MYOC
16067	MYOCD
53429	MYOCOS
7611	MYOD1
3656	MYOF
7612	MYOG
7613	MYOM1
7614	MYOM2
26679	MYOM3
12399	MYOT
13752	MYOZ1
1330	MYOZ2
18565	MYOZ3
23246	MYPN
20178	MYPOP
1181	MYRF
26316	MYRFL
19156	MYRIP
29401	MYSM1
7622	MYT1
7623	MYT1L
43444	MYZAP
30125	MZB1
13108	MZF1
33830	MZT1
33187	MZT2A
25886	MZT2B
29850	N4BP1
29851	N4BP2
25037	N4BP2L1
26916	N4BP2L2
29852	N4BP3
16021	N6AMT1
18704	NAA10
28125	NAA11
30782	NAA15
26164	NAA16
15908	NAA20
25783	NAA25
19844	NAA30
24340	NAA35
28212	NAA38
25845	NAA40
29533	NAA50
25875	NAA60
736	NAAA
14526	NAALAD2
23536	NAALADL1
23219	NAALADL2
7626	NAB1
7627	NAB2
26232	NABP1
28412	NABP2
7629	NACA
23290	NACA2
22196	NACAD
20967	NACC1
23846	NACC2
29831	NADK
26404	NADK2
29832	NADSYN1
621	NAE1
25126	NAF1
7631	NAGA
17174	NAGK
7632	NAGLU
17378	NAGPA
17996	NAGS
25446	NAIF1
7634	NAIP
19082	NALCN
30092	NAMPT
20857	NANOG
24958	NANOGNB
23044	NANOS1
23292	NANOS2
22048	NANOS3
16140	NANP
19237	NANS
7637	NAP1L1
7638	NAP1L2
7639	NAP1L3
7640	NAP1L4
19968	NAP1L5
7641	NAPA
15751	NAPB
21683	NAPEPLD
7642	NAPG
30450	NAPRT
13395	NAPSA
29916	NARF
14179	NARFL
7643	NARS
26274	NARS2
7644	NASP
7645	NAT1
7646	NAT2
30252	NAT6
18069	NAT8
30235	NAT8B
26742	NAT8L
23133	NAT9
29830	NAT10
28918	NAT14
22030	NAT16
30770	NATD1
15989	NAV1
15997	NAV2
15998	NAV3
25576	NAXD
18453	NAXE
15625	NBAS
50713	NBDY
7648	NBEA
20681	NBEAL1
31928	NBEAL2
7650	NBL1
7652	NBN
26088	NBPF1
25076	NBPF3
26550	NBPF4
31988	NBPF6
31990	NBPF8
31991	NBPF9
31992	NBPF10
31993	NBPF11
24297	NBPF12
25232	NBPF14
28791	NBPF15
31999	NBPF19
32000	NBPF20
49571	NBPF26
6746	NBR1
7655	NCALD
7656	NCAM1
7657	NCAM2
2465	NCAN
24305	NCAPD2
28952	NCAPD3
24304	NCAPG
21904	NCAPG2
1112	NCAPH
25071	NCAPH2
7658	NCBP1
7659	NCBP2
31795	NCBP2L
24612	NCBP3
33739	NCCRP1
17597	NCDN
29260	NCEH1
7660	NCF1
7661	NCF2
7662	NCF4
7664	NCK1
7665	NCK2
7666	NCKAP1
4862	NCKAP1L
29847	NCKAP5
29321	NCKAP5L
15486	NCKIPSD
7667	NCL
26923	NCLN
29332	NCMAP
7668	NCOA1
7669	NCOA2
7670	NCOA3
7671	NCOA4
15909	NCOA5
15936	NCOA6
21081	NCOA7
7672	NCOR1
7673	NCOR2
6731	NCR1
6732	NCR2
19077	NCR3
42400	NCR3LG1
3953	NCS1
17091	NCSTN
25525	NDC1
16909	NDC80
17619	NDE1
17620	NDEL1
17592	NDFIP1
18537	NDFIP2
7675	NDN
26256	NDNF
29838	NDOR1
7678	NDP
7679	NDRG1
14460	NDRG2
14462	NDRG3
14466	NDRG4
7680	NDST1
7681	NDST2
7682	NDST3
20779	NDST4
7683	NDUFA1
7685	NDUFA2
7686	NDUFA3
7687	NDUFA4
29836	NDUFA4L2
7688	NDUFA5
7690	NDUFA6
7691	NDUFA7
7692	NDUFA8
7693	NDUFA9
7684	NDUFA10
20371	NDUFA11
23987	NDUFA12
17194	NDUFA13
7694	NDUFAB1
18828	NDUFAF1
28086	NDUFAF2
29918	NDUFAF3
21034	NDUFAF4
15899	NDUFAF5
28625	NDUFAF6
28816	NDUFAF7
33551	NDUFAF8
7695	NDUFB1
7697	NDUFB2
7698	NDUFB3
7699	NDUFB4
7700	NDUFB5
7701	NDUFB6
7702	NDUFB7
7703	NDUFB8
7704	NDUFB9
7696	NDUFB10
20372	NDUFB11
7705	NDUFC1
7706	NDUFC2
7707	NDUFS1
7708	NDUFS2
7710	NDUFS3
7711	NDUFS4
7712	NDUFS5
7713	NDUFS6
7714	NDUFS7
7715	NDUFS8
7716	NDUFV1
7717	NDUFV2
7719	NDUFV3
7720	NEB
16932	NEBL
20983	NECAB1
23746	NECAB2
15851	NECAB3
24539	NECAP1
25528	NECAP2
9706	NECTIN1
9707	NECTIN2
17664	NECTIN3
19688	NECTIN4
7723	NEDD1
7727	NEDD4
7728	NEDD4L
7732	NEDD8
7733	NEDD9
7737	NEFH
7739	NEFL
7734	NEFM
17302	NEGR1
18448	NEIL1
18956	NEIL2
24573	NEIL3
7744	NEK1
7745	NEK2
7746	NEK3
11399	NEK4
7748	NEK5
7749	NEK6
13386	NEK7
13387	NEK8
18591	NEK9
18592	NEK10
18593	NEK11
12768	NELFA
24324	NELFB
15934	NELFCD
13974	NELFE
7750	NELL1
7751	NELL2
10663	NEMF
29001	NEMP1
33700	NEMP2
30384	NENF
7754	NEO1
24496	NEPRO
7756	NES
14592	NET1
13823	NETO1
14644	NETO2
7758	NEU1
7759	NEU2
7760	NEU3
21328	NEU4
7761	NEURL1
35422	NEURL1B
16156	NEURL2
25162	NEURL3
34410	NEURL4
7762	NEUROD1
7763	NEUROD2
13802	NEUROD4
13804	NEUROD6
7764	NEUROG1
13805	NEUROG2
13806	NEUROG3
29433	NEXMIF
29557	NEXN
7765	NF1
7773	NF2
29872	NFAM1
29866	NFASC
7774	NFAT5
7775	NFATC1
7776	NFATC2
25906	NFATC2IP
7777	NFATC3
7778	NFATC4
7780	NFE2
7781	NFE2L1
7782	NFE2L2
7783	NFE2L3
29902	NFE4
7784	NFIA
7785	NFIB
7786	NFIC
7787	NFIL3
7788	NFIX
7794	NFKB1
7795	NFKB2
7797	NFKBIA
7798	NFKBIB
15671	NFKBID
7799	NFKBIE
7800	NFKBIL1
29805	NFKBIZ
7802	NFRKB
15910	NFS1
16287	NFU1
7803	NFX1
18726	NFXL1
7804	NFYA
7805	NFYB
7806	NFYC
14077	NGB
20271	NGDN
7807	NGEF
7808	NGF
7809	NGFR
17646	NGLY1
18077	NGRN
25737	NHEJ1
7817	NHLH1
7818	NHLH2
21576	NHLRC1
24731	NHLRC2
33751	NHLRC3
26700	NHLRC4
14377	NHP2
7820	NHS
21021	NHSL1
33737	NHSL2
18317	NICN1
7821	NID1
13389	NID2
13390	NIF3L1
17838	NIFK
28646	NIM1K
14906	NIN
7824	NINJ1
7825	NINJ2
29163	NINL
24328	NIP7
17043	NIPA1
17044	NIPA2
27194	NIPAL1
25854	NIPAL2
25233	NIPAL3
28018	NIPAL4
28862	NIPBL
7827	NIPSNAP1
4179	NIPSNAP2
23619	NIPSNAP3A
23641	NIPSNAP3B
18006	NISCH
7828	NIT1
29878	NIT2
25743	NKAIN1
16443	NKAIN2
26829	NKAIN3
16191	NKAIN4
29873	NKAP
21584	NKAPL
17045	NKD1
17046	NKD2
7830	NKG7
17899	NKIRAS1
17898	NKIRAS2
24739	NKPD1
19374	NKRF
7833	NKTR
24975	NKX1-1
31652	NKX1-2
11825	NKX2-1
7835	NKX2-2
7836	NKX2-3
7837	NKX2-4
2488	NKX2-5
32940	NKX2-6
16364	NKX2-8
7838	NKX3-1
951	NKX3-2
7839	NKX6-1
19321	NKX6-2
26328	NKX6-3
19889	NLE1
14291	NLGN1
14290	NLGN2
14289	NLGN3
14287	NLGN4X
15529	NLGN4Y
29858	NLK
16058	NLN
29889	NLRC3
16412	NLRC4
29933	NLRC5
14374	NLRP1
22948	NLRP2
29887	NLRP2B
16400	NLRP3
22943	NLRP4
21269	NLRP5
22944	NLRP6
22947	NLRP7
22940	NLRP8
22941	NLRP9
21464	NLRP10
22945	NLRP11
22938	NLRP12
22937	NLRP13
22939	NLRP14
29890	NLRX1
7842	NMB
7843	NMBR
24250	NMD3
7849	NME1
7850	NME2
7851	NME3
7852	NME4
7853	NME5
20567	NME6
20461	NME7
16473	NME8
21343	NME9
7854	NMI
17877	NMNAT1
16789	NMNAT2
20989	NMNAT3
24987	NMRAL1
26057	NMRK1
17871	NMRK2
32203	NMS
7857	NMT1
7858	NMT2
7859	NMU
4518	NMUR1
16454	NMUR2
7860	NNAT
7861	NNMT
7863	NNT
28473	NOA1
29540	NOB1
22448	NOBOX
24517	NOC2L
24034	NOC3L
28461	NOC4L
14254	NOCT
16390	NOD1
5331	NOD2
7865	NODAL
7866	NOG
7869	NOL3
7870	NOL4
16106	NOL4L
19910	NOL6
21040	NOL7
23387	NOL8
26265	NOL9
25862	NOL10
24557	NOL11
28585	NOL12
15608	NOLC1
13244	NOM1
30060	NOMO1
22652	NOMO2
25242	NOMO3
7871	NONO
7867	NOP2
19826	NOP9
14378	NOP10
16821	NOP14
26934	NOP16
4333	NOP53
15911	NOP56
29926	NOP58
7872	NOS1
16859	NOS1AP
7873	NOS2
7876	NOS3
17946	NOSIP
20203	NOSTRIN
7881	NOTCH1
7882	NOTCH2
31862	NOTCH2NL
7883	NOTCH3
7884	NOTCH4
31839	NOTO
27106	NOTUM
7885	NOV
7886	NOVA1
7887	NOVA2
7889	NOX1
7890	NOX3
7891	NOX4
14874	NOX5
10668	NOXA1
19404	NOXO1
20487	NOXRED1
1190	NPAP1
7894	NPAS1
7895	NPAS2
19311	NPAS3
18983	NPAS4
7896	NPAT
30099	NPB
4522	NPBWR1
4530	NPBWR2
7897	NPC1
7898	NPC1L1
14537	NPC2
7899	NPDC1
16244	NPEPL1
7900	NPEPPS
7901	NPFF
17425	NPFFR1
4525	NPFFR2
7905	NPHP1
7907	NPHP3
19104	NPHP4
7908	NPHS1
13394	NPHS2
7909	NPIPA1
41979	NPIPA2
41978	NPIPA3
41980	NPIPA5
41982	NPIPA7
41983	NPIPA8
28989	NPIPB3
41985	NPIPB4
37233	NPIPB5
37454	NPIPB6
37490	NPIPB8
41987	NPIPB9
37453	NPIPB11
41989	NPIPB13
34409	NPIPB15
16781	NPL
18261	NPLOC4
7910	NPM1
7930	NPM2
