HGNC symbol	HGNC ID
HOXB6	5117
RD3L	40912
ADAM28	206
PCDHGA9	8707
ARID4B	15550
TESMIN	7446
TDRD9	20122
RPS29P15	35876
RIBC2	13241
RAB7B	30513
MIEF1	25979
YIPF5	24877
MUC3A	7513
KRAS	6407
CHCHD2P4	39588
OR2G6	27019
CLMP	24039
ETFRF1	27052
COX6CP8	49360
OR2AS1P	15004
OR2T29	31253
ADAM7	214
RAB30	9770
LINC01289	50354
RNF133	21154
KCTD16	29244
LINC01010	48978
CKS1BP5	17640
GNAT3	22800
PHBP17	51550
CDKN2AIPNLP1	39854
SNRPBP1	38665
DBI	2690
PDZK1P1	31974
FBXO32	16731
ADAMDEC1	16299
NIPAL4	28018
PTTG1	9690
COMMD9	25014
OR2T34	31256
FBLN1	3600
OR2T10	19573
OR2T11	19574
ZNF3	13089
PRDM12	13997
OR2T35	31257
CYFIP2	13760
VAT1	16919
OR2T27	31252
TMEM37	18216
OR14I1	19575
PRCP	9344
FLNC	3756
GTF2IRD2	30775
KLHL38	34435
RBM34	28965
STUM	30491
SLC15A3	18068
WFDC21P	50357
GGPS1	4249
EXOSC2	17097
TMEM109	28771
ZSCAN21	13104
CPT1A	2328
TMEM132A	31092
GPHA2	18054
GRAMD1B	29214
PPP2R5B	9310
LINC02407	53336
KCP	17585
DDIAS	26351
NAMPTP2	51314
RPL23AP23	36272
MLPH	29643
CTSE	2530
AHCYP8	45000
LYPD8	44208
TYRO3P	12447
SNHG25	51534
ITPKB	6179
TMEM266	26763
NHLRC1	21576
NOBOX	22448
MIR124-2HG	48723
ITPKB-IT1	41349
ITPKB-AS1	40312
SNED1	24696
FAM8A6P	16377
SLC22A1	10963
ETFA	3481
MIR3142HG	51944
ANXA13	536
ATP6V1F	16832
BHLHE22	11963
MAJIN	27441
CDCA4P4	49773
NOX3	7890
RPS27P5	36734
RPL8	10368
CEACAM3	1815
MUC12	7510
CA4	1375
CD46	6953
SH3BP5L	29360
SETD6	26116
MTDH	29608
RAB9B	14090
FNDC9	33547
BIK	1051
MTERF4	28785
ISCU	29882
ADAM19	197
POP5	17689
TPMT	12014
C1orf186	25341
DCAF7	30915
CNOT1	7877
TAS2R16	14921
CYP7B1	2652
LAMP5	16097
ZNF672	26179
BATF2	25163
MCAT	29622
LAMP5-AS1	40754
SCN3B	20665
DPPA3P1	32345
TMSB15B	28612
ATP10B	13543
SNHG4	32964
ZNF202	12994
TEX2	30884
HNRNPA1P52	48782
HPS4	15844
SAT1	10540
PTPN2P1	9653
FAM106DP	38397
RALGPS2	30279
LYPD4	28659
OR6X1	14737
OR6M1	14711
OR6M2P	14713
OR6M3P	14741
TPK1	17358
TMEM225	32390
PGPEP1	13568
PSEN2	9509
OR8D4	14840
ANGPTL1	489
OR4D5	14852
OR6T1	14848
OR10S1	14807
OR10G6	14836
OR10G5P	14811
OR10G4	14809
OR10G9	15129
OR10G8	14845
EEF1A1P10	3205
OR10G7	14842
DMRTC2	13911
CST6	2478
SLC16A7	10928
OR10D5P	14838
RAET1G	16795
ASPHD2	30437
OR10D4P	14770
OR10N1P	14689
LRP11	16936
STAG3L2	33886
SLC13A1	10916
SIL1	24624
CATSPER1	17116
H2BFWT	27252
FAM91A1	26306
BTBD10P2	51541
NUP43	21182
ARID1B	18040
TTC25	25280
VWA5A	6658
RND2	18315
PMS2P5	9130
SPDYE12P	51508
CASTOR2	37073
CCT7P1	35149
MATR3	6912
RAET1E-AS1	48994
RAET1E	16793
MMS19	13824
ARL2-SNX15	49197
TEAD4	11717
ARL2	693
ASS1P10	760
PRR5L	25878
PCMT1	8728
OR10D1P	8166
OR10D3	8168
CABP1	1384
EXOC4	30389
SNX15	14978
OR8F1P	14691
OR8G3P	14698
OR8G2P	8485
OR8G7P	19625
PRELID2	28306
OR8G1	8484
OR8G5	19622
SLC5A4P1	45041
OR8D1	8481
OR8D2	8482
LYPLA1P1	44005
OR8B1P	8470
OR8C1P	8478
OR8B2	8471
OR8B3	8472
OR8X1P	31318
COX5BP3	2272
MRPL21	14479
PCYT2	8756
OR8B4	8473
OR8B8	8477
OR8A2P	15306
OR8B9P	14746
SNX24	21533
CACNA1C-AS2	40118
CACNA1C-AS4	40116
OR8B10P	14751
CACNA1C-AS1	40119
PECAM1	8823
OR8B12	15307
DCP1B	24451
OR8A1	8469
OR8Q1P	15317
ABHD18	26111
PANX3	20573
GAPDHP71	4149
FER1L6-AS1	26652
RPL12P21	36845
LINC01411	50703
FER1L6-AS2	26534
CACNA1C-IT2	41313
BBS10	26291
FER1L6	28065
ITFG2-AS1	53128
NRIP2	23078
MFSD8	28486
GAL3ST3	24144
PPIC	9256
ARF1P3	39884
USP32	19143
ATF4	786
ZNF385C	33722
EI24P4	44589
CBX3P5	42877
RHNO1	28206
RPL7P59	49215
NKIRAS2	17898
RASGRP2	9879
VEZT	18258
FKBP4	3720
SLC22A2	10966
LAPTM4B	13646
H2BFM	27867
GDF15	30142
INTS9-AS1	53139
IQSEC3P1	49848
CACNA1C-IT1	41312
SUMO2P6	39016
INTS9	25592
TULP3	12425
CSN2	2447
SPA17	11210
C17orf64	26990
HIGD1AP3	42998
PAK5	15916
MSX2	7392
SIAE	18187
DNAJC7	12392
SPDL1	26010
TMEM119	27884
PPT2-EGFL8	48343
LINC02159	27749
MILR1	27570
TBRG1	29551
SELPLG	10722
LINC01951	52774
SYT2	11510
NIFKP2	44950
ARL2BPP6	39450
TACO1	24316
IQUB	21995
DRD1	3020
CYCSP4	24413
SUMO2P18	49356
TRAF6	12036
RPS23P1	16043
PPP1R12B	7619
PRDM13	13998
PCNPP1	32440
CNP	2158
BRAP	1099
NRGN	8000
DUX4L52	51811
GLTP	24867
VSIG2	17149
C17orf113	53437
GRXCR2	33862
NPB	30099
MCHR2-AS1	48980
SH3RF2	26299
MCHR2	20867
NPM1P38	45217
MTF2	29535
ANAPC11	14452
ESAM	17474
LRGUK	21964
LINC01589	51520
TRIM11	16281
RCC1L	14948
GGA3	17079
GABRA6	4080
POLG2	9180
MSANTD2	26266
CNIH4	25013
C11orf74	25142
RPS19BP1	28749
ATXN10	10549
GABRB2	4082
ATP5J2P4	32451
CACNA1C	1390
SGO2	30812
UBE2V2	12495
RAG1	9831
RAG2	9832
SLC25A53	31894
KCTD18	26446
ZCCHC18	32459
KIFAP3	17060
ROBO3	13433
PDE4DIPP1	50867
COQ8A	16812
PSMG3	22420
ALYREF	19071
PSMG3-AS1	22230
CNIH3	26802
MATN2	6908
MRPS10P1	29728
WDR26	21208
PRKCI	9404
GTF2IRD2B	33125
MIF4GD	24030
SF3B2	10769
AKR1B1P1	420
CASC18	49463
ROBO4	17985
LARS	6512
USP15	12613
TMEM67	28396
NEFM	7734
NUAK1	14311
MRPS7	14499
RPL30	10333
LMNTD1	26683
NCF1C	32523
SIGLEC30P	15623
METTL11B	31932
LINC01681	52468
CALB1	1434
ISCUP1	38021
MLEC	28973
PLAC8L1	31746
TUBB4BP1	42180
HEPACAM	26361
RASA4DP	44226
HEPN1	34400
RPS3P6	36061
KLF17P1	41521
RPL21P104	36918
CCDC15	25798
FAM19A2	21589
CPA6	17245
EPB41L4A	13278
RNF130	18280
KRT8P19	33371
TCP11L2	28627
LRRC10B	37215
SLC37A2	20644
FAM20B	23017
PRDX2P4	44969
FAM185A	22412
EPB41L4A-AS1	30749
ABHD17AP1	28394
CKAP4	16991
PRDM6	9350
LINC01142	49456
NBPF11	31993
WNT7B	12787
NDUFS5P6	44044
LPAL2	21210
LINC00899	48583
TMEM218	27344
SIM1	10882
NEFL	7739
RAD51C	9820
HAUS4P1	43763
PFN1P4	42992
TFAMP1	11636
TOR3A	11997
ZNF692	26049
PRR34-AS1	50499
MIRLET7BHG	37189
ELFN1	33154
PRR34	25606
RPL7AP56	35585
ELFN1-AS1	39071
LINC01030	49016
LINC00534	43643
LRRC6P1	51151
KRT18P59	48886
LINC01493	51150
NAALADL1	23536
PKNOX2-AS1	50690
SYT7	11514
SRRD	33910
TCHP	28135
TFIP11	17165
PKNOX2	16714
SLC22A3	10967
CEP120	26690
ATPAF2	18802
GIT2	4273
IGHMBP2	5542
SAC3D1	30179
KRT8P33	39867
SFXN1	16085
DRC3	25384
PREX2	22950
NDUFA5	7688
FEZ1	3659
PHBP6	39285
GTF2IP1	4660
ASCC3	18697
SLC35B4	20584
TMEM65	25203
UNC119B	16488
GORAB	25676
TRMT12	26091
HRH2	5183
RNF139-AS1	48940
PRLH	17945
POU4F3	9220
OSBPL8	16396
PKMP3	44245
RBM27	29243
CORO1C	2254
RAB17	16523
PPIAP21	16246
PPARA	9232
LRRC4C	29317
SPDYE13P	51509
RPL12P38	36838
PRRX1	9142
GLRXP3	34049
HMBOX1	26137
PMS2P10	9124
ASB15	19767
SPEF2	26293
HMBOX1-IT1	43632
ACAD10	21597
DOCK5	23476
NFE4	29902
FBXL13	21658
APPBP2	622
HOXB-AS4	40285
HOXB9	5120
HOXB8	5119
SPDYE14P	51510
HOXB7	5118
LINC01999	52834
RPSAP66	51916
LMOD2	6648
SETP10	42929
EIF4A1P11	37932
SNHG5	21026
ABL2	77
PPM1D	9277
EIF4EBP2P1	16596
ALDH2	404
CACNA1I	1396
LRRC17	16895
SKIL	10897
SPDYE15P	51511
WASL	12735
RPLP0P2	17960
HYAL4	5323
SRSF6	10788
TDGP1	49891
HYALP1	5324
MYL12AP1	51648
STT3A-AS1	44585
ACRV1	127
C8orf34	30905
PDP1	9279
TATDN1	24220
CHEK1	1925
AOX1	553
POM121C	34005
C8orf34-AS1	27840
SPAM1	11217
C1orf132	32018
PMS2P2	9127
CDPF1	33710
STAG3L1	33852
COPS6	21749
TRIM73	18162
NSUN5P1	19146
SSH1	30579
EPB41L4A-AS2	25643
EFCAB1	25678
HMGB3P16	39308
MROH9	26287
MAD1L1	6762
STT3A	6172
LINC02200	53066
LINC02086	52936
COX6B1P2	2282
PRAC1	30591
MTSS1	20443
FMO3	3771
SNAI2	11094
PRAC2	30143
SEMA3C	10725
GNRH1	4419
LINC01731	52519
EI24	13276
HMGB1P10	4994
TPST2	12021
SLC25A39P1	43859
LINC01499	51165
KDM5B	18039
SMURF2	16809
RASSF8-AS1	48637
RASSF8	13232
RNF139	17023
CEP95	25141
NDUFB9	7704
HOXB13	5112
C8orf22	31745
ACADS	90
DDX5	2746
CDC42BPA	1737
MYRF	1181
LRRFIP1	6702
LINC01138	49454
PPIAL4G	33996
PATE1	24664
PATE2	32249
PATE3	35426
PATE4	35427
FADS2	3575
KRT8P13	33365
CLDN11	8514
SLC7A14	29326
PUS3	25461
RBM44	24756
HYLS1	26558
RANP2	39857
CPLX2	2310
FADS1	3574
DDX25	18698
DUTP3	39516
AKR1B1	381
MRGPRD	29626
MRGPRF-AS1	51140
MRGPRF	24828
NBR1	6746
OR1X1P	15062
APC	583
THOC3	19072
SGK2	13900
FEN1	3650
TAF6	11540
TMEM258	1164
CDON	17104
NBR2	20691
DAGLA	1165
HSPE1P14	49333
PSMA2P2	43833
BRCA1	1100
ZRSR1	12456
SRP19	11300
VSIG10L2	27879
NAP1L1P1	38004
CCDC47	24856
CD34	1662
REEP5	30077
GABRA1	4075
EEF1DP7	51457
PKDREJ	9015
CBX3P3	42875
PACS1	30032
XBP1P1	12802
MAP3K3	6855
MBLAC1	22180
SMIM11P1	21400
CNPY4	28631
FMO6P	24024
MCM7	6950
L3MBTL1	15905
TTC38	26082
ODF1	8113
AKR1B10	382
AP4M1	574
FAM118B	26110
POU5F1P2	33309
RPL22L1	27610
TCERG1	15630
DDX42	18676
SRPRA	11307
LIMD2	28142
B3GALNT2	28596
FOXRED1	26927
LINC01592	51557
GTSE1-AS1	27163
RPS21P1	36401
LINC01603	51652
BHLHE41	16617
TBCE	11582
ITPR2	6181
RPL34P18	35968
STRADA	30172
UQCRFS1P1	12588
PLXNA2	9100
ENTHD1	26352
CDCA5	14626
RPUSD4	25898
RFPL4AP7	45143
SSPN	11322
KLF10	11810
TMEM229A	37279
SSU72P8	43627
AKR1B15	37281
TIRAP	17192
CDH17	1756
DCPS	29812
GSEC	48645
GPR37	4494
C7orf77	51256
METAP2	16672
HMGB3P17	39309
FAM153B	27323
HNRNPKP3	42376
GTSE1	13698
GPR151	23624
BPGM	1093
NBPF14	25232
TUBB3P2	42181
ADI1P2	52340
KIRREL3-AS3	26855
KIRREL3	23204
ADAM1A	187
MAPKAPK5-AS1	24091
PPP2R2B	9305
KIRREL3-AS1	42655
TMEM262	49389
KIRREL3-AS2	42656
MAPKAPK5	6889
VPS51	1172
ST3GAL4	10864
PASK	17270
MTCYBP14	51960
MTND6P14	39477
MTND5P19	42301
MTND4LP21	42255
MTND4P10	42225
MTND3P8	42153
PPP2R2B-IT1	42984
KRT8P48	48344
TM7SF2	11863
S100A11P1	10491
LINC01735	52523
BZW1	18380
PPP1R7	9295
TRMU	25481
KLC2	20716
AOX2P	18450
MTCO3P46	52165
ZFPL1	12868
AOX3P	19049
USP44	20064
LINC01792	52582
GNG4	4407
RPS26P13	35784
MRM2	16352
LINC01717	52504
LINC01774	52564
GID4	28453
LPA	6667
DAO	2671
EIF5A2	3301
NTN4	13658
LINC02098	52950
IL7R	6024
PGAM1P5	42452
ATP5G2P1	844
LINC01696	52484
LINC01698	52486
SEC14L3	18655
ETS1	3488
NUDT1	8048
TRIM17	13430
RPL5P24	35828
AZIN1	16432
EIF4EP4	51462
COX5BP8	39083
DDX43P3	50782
KLF7P1	17207
NUDT4P1	18012
HIST3H3	4778
RPL23AP15	36486
HIST3H2A	20507
SLC2A2	11006
CSNK1G3	2456
FLI1	3749
SULF1	20391
CAPSL	28375
AZIN1-AS1	51558
SENCR	44177
POT1-AS1	49459
KCNJ1	6255
EEF1GP1	44556
POT1	17284
FAM196B	37271
BPTFP1	52869
KPNA2P3	52870
KCNJ5	6266
ARHGAP27P1-BPTFP1-KPNA2P3	52873
SNX8	14972
ZC3H11B	25659
PLEKHM1P1	35411
DOCK2	2988
C11orf45	28584
SLC30A10	25355
HMGB1P23	39114
EIF3B	3280
TP53AIP1	29984
KIF13B	14405
IMMP1LP1	51131
ATL3	24526
GEM	4234
ARHGAP32	17399
IMMP1LP3	51134
CALD1	1441
HIST3H2BB	20514
HIST3H2BA	20515
RNF187	27146
ZNF123P	12906
BARX2	956
RPS27P20	36333
TMEM45B	25194
IRF5	6120
TTC17	25596
NFRKB	7802
API5	594
STXBP4	19694
HMGN1P28	39372
TBX2-AS1	50355
KRT18P61	48888
BCAS3	14347
PLG	9071
COX11	2261
BTNL10	42540
DUSP5P1	32020
FTH1P2	3989
SSSCA1-AS1	27384
TOM1L1	11983
RHOU	17794
SOAT1	11177
MYO15A	7594
PRDM10	13995
FAM89B	16708
SSSCA1	11328
SDC4P	18903
SEC14L4	20627
ERICH5	26823
ALKBH5	25996
ISCA1P2	38023
TMEM78	32307
LYST-AS1	41320
LDHAP2	6537
DRG2	3030
LYST	1968
RAB4A	9781
ACTG1P18	51498
TBX2	11597
GRIK2	4580
RPL23AP74	36148
SPHAR	16957
RPS4XP10	35741
LINC00167	30468
ELOBP2	39720
RIDA	16897
ARSA	713
FSBP	43653
RAD54B	17228
UGT3A1	26625
NUCKS1P1	51943
LINC01641	52428
ITFG2	30879
ODCP	8110
TNPO3	17103
APLP2	598
SVOP	25417
RPL23AP14	21007
ATP6AP1	868
FOXM1	3818
BTF3P9	38573
RTN3	10469
CACNA1C-AS3	40117
CACNA1C-IT3	41314
MON2	29177
INTS13	20174
LINC02371	53293
CBX3P4	42876
CNIH2	28744
POP1	30129
RAB1B	18370
UGT3A2	27266
YIF1A	16688
CCSAP	29578
LGALS4	6565
EPRS	3418
SLC38A7	25582
ST14	11344
EHBP1L1	30682
GABRG2	4087
ADAM1B	44366
TMEM242	17206
LMBRD2	25287
LDHAL6FP	44240
DDX18P5	33968
SLC10A5	22981
ZBTB44	25001
BRCC3P1	51444
NIPAL2	25854
FGFR1OP2	23098
SIMC1	24779
GM2A	4367
FOXI1	3815
CCDC69	24487
KRT18P41	33411
GDI1	4226
ADAMTS8	224
ACTA1	129
ADAMTS15	16305
LINC01187	49575
BAK1P2	997
TPI1P2	38069
C11orf44	26805
PPP1R10P1	16325
LRRC37A3	32427
SNX19	21532
TM7SF3	23049
TUBB8P10	42348
TUBB8P9	42347
ZNF678	28652
C5orf58	37272
HGF	4893
LCP2	6529
BICD1P1	51374
USP30-AS1	40909
USP30	20065
CHST12	17423
GRIFIN	4577
NTM-IT	41437
ZC2HC1B	21174
NTM-AS1	32293
ZNF847P	34384
NTM	17941
PHACTR2-AS1	40943
SKP2	10901
PHACTR2	20956
CYCSP20	24394
KRT18P16	33384
KIAA1429	24500
MAP3K4	6856
DUSP4	3070
ZDHHC14	20341
LINC01170	49542
HMGB1P29	39120
TSPAN33	28743
OPCML-IT2	41365
OPCML-IT1	41366
OPCML	8143
SNAP47-AS1	41501
SNAP47	30669
KCNK7	6282
LTV1	21173
JMJD4	25724
LHX8	28838
C11orf95	28449
SPATA19	30614
MIR4697HG	27448
SHANK3	14294
GRM8	4600
IGSF9B	32326
SLC12A8	15595
KCNS2	6301
MRPL57P7	29690
SLC36A3	19659
STK3	11406
ALKBH2	32487
C11orf84	25115
PRSS38	29625
SLC25A3P2	43784
WNT9A	12778
TMEM116	25084
UNG	12572
NUP133	18016
CICP26	48834
SEPT14P17	51703
WNT3A	15983
NCAPD3	28952
HADH	4799
SMO	11119
MAP3K11	6850
TNIK	30765
JAM3	15532
HSPE1P26	49345
SNX9	14973
VPS26B	28119
DOCK4-AS1	40876
DOCK4	19192
THYN1	29560
ECH1	3149
AHCYL2	22204
ACAD8	87
HNRNPL	5045
LINC01366	27416
OSR2	15830
GLB1L3	25147
PCNX3	18760
GLB1L2	25129
ACR	126
SLC44A5	28524
B3GAT1	921
ANKRD13A	21268
RPL23AP82	33730
C12orf76	33790
RABL2B	9800
ABCB10	41
KCNMB1	6285
KCNIP1	15521
LFNG	6560
HMGN2P19	39383
TAF5L	17304
SIPA1	10885
STRIP2	22209
ZFAND1	25858
SNRPGP3	39322
URB2	28967
HMGB1P26	39117
PPIL3	9262
SYNJ2-IT1	41387
SYNJ2	11504
CLK1	2068
CHMP4C	30599
TBC1D20	16133
SLC36A2	18762
LINC01682	52470
LINC01736	52524
IRF4	6119
SMKR1	43561
GALNT2	4124
RPL12P36	36598
GEMIN8P2	37977
BPNT1	1096
GOT2	4433
RPS27P27	36043
GABRP	4089
FAM50A	18786
SIGLEC16	24851
ZNF148	12933
DUTP1	31956
MARK2	3332
COX6C	2285
VPS13B	2183
LEF1	6551
LEF1-AS1	40339
SLC36A1	18761
IFT81	14313
RPS15AP12	36759
IARS2	29685
RABGGTB	9796
NRF1	7996
HYMAI	5326
PLAGL1	9046
PGBD5	19405
LINC01737	52525
ACADM	89
FAT2	3596
SYCP3	18130
RELA	9955
DLSTP1	2912
CHPT1	17852
HUS1B	16485
EXOC2	24968
HNRNPA1P36	48765
SNX16	14980
COG2	6546
HLF	4977
SF3B5	21083
CSNK2A1	2457
UBE2H	12484
SPARC	11219
MRPL42P3	29712
STX11	11429
MMD	7153
ZC3HC1	29913
TPT1P4	49298
RCOR2	27455
SERAC1	21061
SNX4	11175
RAB3GAP2	17168
OSBPL11	16397
CAPN9	1486
AURKAPS1	18611
AGT	333
MORF4L1P1	20400
LINC02235	53106
HNRNPA1P4	32234
GARSP1	50480
TMEM100	25607
ATP2A2	812
RINL	24795
GNPTAB	29670
GTF2H5	21157
KLHDC10	22194
LINC01419	50712
RPS3AP14	35715
C1orf198	25900
NAA40	25845
RPSAP34	36643
SNRPCP11	49826
FOXQ1	20951
ZACNP1	51915
EXOC7P1	43871
TULP4	15530
RPL34-AS1	26749
FOXF2	3810
SRP72P2	31096
ATOX1	798
ENPP7P4	48687
FOXCUT	50650
TMEM209	21898
G3BP1	30292
RPL34	10340
FOXC1	3800
TPM3P3	39166
ITGB1BP2	6154
ZNF277	13070
ALG1L	33721
FAM86JP	44097
RANBP17	14428
TCF15	11627
MTND5P8	42270
MTND6P24	51982
MTCYBP24	51983
PCTP	8752
GMDS	4369
HSPE1P4	49323
TTC13	26204
COX8A	2294
MACROD1	29598
OTUB1	23077
FLRT1	3760
RALYL	27036
DRAM1	25645
NENFP2	50299
SCRT2	15952
SRXN1	16132
OSTC	24448
NFKBIB	7798
SIRT2	10886
SLC52A3	16187
ROPN1B	31927
FAM110A	16188
RPS10P5	15795
GMDS-AS1	48993
HMGN2P28	39395
ETNPPL	14404
MSH4	7327
ANGPT4	487
TAF1	11535
INGX	6064
C17orf97	33800
RSPO4	16175
ASB17	19769
LINC01600	21600
MYLK4	27972
RFLNB	28705
RPS4XP17	36789
VPS53	25608
ACTG1P3	148
C20orf202	37254
PSMF1	9571
TMEM74B	15893
ST6GALNAC3	19343
RCC2P8	42384
WRNIP1	20876
SLC41A3	31046
TPI1P1	35449
ST6GALNAC5	19342
COL25A1	18603
MIR4689	41895
MIR4632	41593
MIR4694	41586
MIR3685	38886
MIR6762	50168
MIR3665	38939
MIR485	32067
MIR6772	50064
MIR4525	41903
MIR522	32127
MIR1244-1	35310
MIR1302-2	35294
MIR1914	35398
MIR4256	38388
MIR4793	41538
MIR6737	50273
MIR6825	50208
MIR6891	50243
MIR4666A	41750
MIR1200	35266
MIR603	32859
MIR764	37306
MIR1254-1	35319
SNORD116-11	33077
MIR1228	33928
MIR6743	50008
MIR20A	31577
RNU6-511P	47474
MIR302E	35348
MIR6764	49994
MIR3159	38181
MIR1185-2	35254
MIR3167	38242
MIR9-3	31646
MIR613	32869
MIR6865	50182
MIR616	32872
MIR6800	50042
RNU7-21P	34117
MIR331	31772
MIR1323	35251
MIR6728	49961
MIR548J	35276
MIR621	32877
MIR6127	50163
SNORD52	10202
MIR4270	38377
MIR3171	38216
MIR7846	50029
MIR4683	41883
MIR4804	41720
MIR4709	41690
MIR5585	43452
MIR3656	38889
MIR6830	49966
MIR2116	37310
MIR3116-1	38200
MIR584	32840
MIR1244-3	38390
MIR630	32886
MIR5087	43480
MIR4634	41559
MIR16-1	31545
MIR631	32887
MIR587	32843
RNU6-1034P	47997
MIR3916	38912
MIR548AS	43550
MIR4313	38310
MIR5707	43449
MIR194-2	31565
MIR4722	41782
SNORD35B	17365
MIR3180-4	38920
MIR124-2	31503
MIR4418	41789
MIR6860	50086
MIR636	32892
MIR4314	38191
MIR4665	41696
MIR6755	50224
SNORD102	10099
MIR3162	38271
MIR4529	41703
MIR4315-1	38342
MIR7844	50044
MIR378F	41686
MIR4751	41819
MIR638	32894
RNU6-552P	47515
MIR1290	35283
MIR1908	35392
MIR619	32875
MIR4679-2	41890
RNA5SP502	43402
MIR521-2	32113
MIR517B	32115
MIR30E	31629
MIR4503	41675
RNY1P8	42485
MIR139	31526
MIR526A2	32118
MIR7158	49971
MIR2909	38372
MIR554	32810
MIR4710	41727
MIR5590	43541
MIR3128	38188
MIR4692	41856
RNU4-71P	47007
MIR4421	41879
MIR3120	38295
MIR662	32918
MIR4739	41801
RNA5SP362	43262
MIR149	31536
MIR4796	41779
MIR4422	41654
MIR8078	50102
MIR4493	41778
RNU2-15P	48508
MIR4318	38333
MIR5692B	43535
MIR4801	41840
MIR3155B	50003
SNORD115-11	33030
MIR3156-1	38241
MIR4771-1	41901
MIR8082	50111
MIR126	31508
MIR5188	43502
RNA5SP367	43267
MIR107	31496
MIR4780	41552
MIR3940	38893
RNA5SP326	43226
MIR4686	41601
MIR1184-2	38211
MIR3140	38183
MIR3158-1	38196
MIR3158-2	38279
MIR4532	41869
MIR3612	38951
RNU1-75P	48417
MIR1470	35379
RNU6-326P	47289
MIR378E	41671
RNU6-170P	47133
MIR7107	50006
MIR6503	49968
MIR7109	50122
MIR668	33135
MIR5692A1	43533
MIR6514	50147
MIR4785	41889
MIR6889	50014
MIR624	32880
MIR6875	50015
MIR326	31769
MIR193B	32087
MIR1255A	35320
MIR4441	41728
RN7SL300P	46316
MIR548I3	35354
RNU1-15P	10140
MIR3974	41672
SNORA5A	32588
MIR493	32082
MIR4456	41606
MIR3670-3	50829
MIR325	31768
MIR1267	35335
MIR645	32901
MIR5706	43500
RNA5SP329	43229
MIR1193	38247
MIR4517	41878
MIR4708	41824
MIR3655	38960
MIR6815	50225
RNU6-401P	47364
RN7SL810P	46826
MIR370	31784
MIR378A	31871
MIR1266	35334
MIR195	31566
RNU2-38P	48531
MIR4455	41536
MIR5004	43532
MIR22	31599
SNORA2C	32624
MIR138-2	31525
MIR4523	41583
MIR6837	50125
MIR633	32889
MIR3135B	41783
RNA5SP45	42821
MIR3926-2	38883
MIR6781	50185
MIR4528	41547
MIR935	33678
MIR1256	35321
MIR4660	41861
MIR421	32793
MIR4745	41868
MIR375	31868
MIR4487	41851
MIR3156-2	38213
SNORA68	10225
RN7SKP241	45965
RNU6-1174P	48137
MIR2052	37068
MIR4505	41743
MIR573	32829
RNU2-16P	48509
MIR4531	41872
RNA5SP199	43099
RNU6-982P	47945
MIR519E	32095
MIR544A	32530
RNU6-1145P	48108
MIR4475	41697
MIR4649	41852
RNA5S13	34374
MIR1283-2	35361
MIR369	31783
RNY3P15	50890
MIR4437	41715
MIR4652	41615
MIR7-1	31638
RNA5SP349	43249
MIR1179	35260
MIR2053	37069
MIR1302-4	35296
RN7SKP221	45945
MIR5703	43475
MIR455	32344
MIR4320	38369
MIRLET7A1	31476
MIR4268	38352
MIR548AW	43454
MIR4272	38303
RN7SL555P	46571
MIR181B2	31551
MIR466	38359
RNU6-608P	47571
RNU7-103P	45637
MIR8084	50075
RN7SL786P	46802
MIR3648-1	38941
MIR513A1	32141
RNU6-682P	47645
MIR6824	49946
MIR1207	35273
RN7SKP92	45816
RNU1-116P	48458
RNU2-5P	10155
MIR4444-2	43481
RN7SL790P	46806
MIR4472-1	41644
RNA5SP182	43082
MIR4446	41700
MIR548I2	35353
MIR8088	50167
RN7SL147P	46163
RNU6-894P	47857
MIR16-2	31546
RNA5SP376	43276
RN7SL423P	46439
SNORD116-14	33080
MIR4276	38232
MIR424	31881
RNU6ATAC29P	46928
RN7SL113P	46129
RNA5SP417	43317
RN7SL386P	46402
SNORD115-14	33033
MIR224	31604
RNU6-1180P	48143
MIR1263	35329
MIR6721	50049
RNU6-191P	47154
RNU6-969P	47932
RNU6-482P	47445
MIR4463	41665
MIR943	33689
RN7SKP246	45970
RNU6-222P	47185
RN7SKP174	45898
SNORD115-4	33023
RNU6-1048P	48011
MIR939	33682
MIR4457	41554
RNU6-446P	47409
RNU7-93P	45627
RNU1-55P	48397
RNU6-1336P	48299
RNA5-8SP2	41956
RN7SL213P	46229
RNU6-1005P	47968
MIR4477B	41898
MIR4292	38348
RNU6-1088P	48051
RNU6-1283P	48246
RNA5SP352	43252
RNA5SP366	43266
MIR7114	50157
RN7SKP263	45987
RNU1-132P	48474
RN7SL596P	46612
MIR542	32534
SNORA17B	32636
SNORA50D	50433
RNU6-197P	47160
VTRNA3-1P	23027
MIR4329	38290
RNU6-1056P	48019
RNA5SP125	43025
RN7SL860P	46876
MIR548Z	38929
MIR18B	32025
MIR320D1	35386
RN7SL380P	46396
MIR892B	33649
RNU6-1059P	48022
MIR208A	31585
SNORD116-9	33075
RNU6-1323P	48286
RNU2-46P	48539
MIR7973-1	50040
RN7SKP56	45780
SNORD113-2	32981
MIR6776	50193
RNU1-54P	48396
RN7SL714P	46730
RN7SL445P	46461
RNA5SP193	43093
RNU6-118P	47081
RNU6-155P	47118
RN7SL601P	46617
SNORD111	32776
MIR378J	49979
RNU7-173P	45707
RNU1-91P	48433
RN7SL864P	46880
MIR8059	50068
RNU1-23P	41964
RNU6-555P	47518
RNU6-651P	47614
RNU1-86P	48428
RNU7-96P	45630
MIR6794	50117
RNU7-30P	34126
RNY1P14	50877
